skolkod,andel_minst_e_sam1
90685868,"100,0"
60088179,"88,0"
21778322,"100,0"
90290154,..
25847233,"100,0"
16848652,..
56802300,..
77379848,..
67422309,..
15791044,..
65421426,"100,0"
12198363,..
47692481,..
64693272,..
89690587,"96,4"
87112995,"96,4"
51023367,..
52690153,..
38683336,"100,0"
