skolkod,andel_minst_e_ma1
84908877,..
24277564,..
36355200,"75,0"
77835341,"100,0"
77712952,"95,0"
56041699,"93,8"
90685868,"100,0"
60088179,"92,0"
21778322,"100,0"
90290154,..
25847233,"95,2"
16848652,..
56802300,..
77379848,..
67422309,..
15791044,..
65421426,"100,0"
12198363,..
47692481,..
64693272,..
89690587,"100,0"
87112995,"82,1"
51023367,..
52690153,..
38683336,"100,0"
